benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_fp16,speculative_fp16,none,mt-015,short,1,0.0,16,0,21504000.0,21504000,1.0,26.01095424514256,
spec_fp16,speculative_fp16,none,mt-015,short,1,0.0,16,0,31334400.0,31334400,1.0,26.87588474624308,
spec_fp16,speculative_fp16,none,mt-015,short,1,0.0,16,1,21504000.0,21504000,1.0,25.92369171775822,
spec_fp16,speculative_fp16,none,mt-015,short,1,0.0,16,1,31334400.0,31334400,1.0,26.250967954187104,
spec_fp16,speculative_fp16,none,mt-long-01,short,1,0.0,16,0,71270400.0,71270400,1.0,25.173424520202953,
spec_fp16,speculative_fp16,none,mt-long-01,short,1,0.0,16,0,81100800.0,81100800,1.0,26.52649568973859,
spec_fp16,speculative_fp16,none,mt-long-01,short,1,0.0,16,1,71270400.0,71270400,1.0,26.18292585287775,
spec_fp16,speculative_fp16,none,mt-long-01,short,1,0.0,16,1,81100800.0,81100800,1.0,26.72617199862891,
spec_fp16,speculative_fp16,none,mt-long-02,short,1,0.0,16,0,75571200.0,75571200,1.0,25.70493420414035,
spec_fp16,speculative_fp16,none,mt-long-02,short,1,0.0,16,0,85401600.0,85401600,1.0,26.840096826448097,
spec_fp16,speculative_fp16,none,mt-long-02,short,1,0.0,16,1,75571200.0,75571200,1.0,25.464998147573116,
spec_fp16,speculative_fp16,none,mt-long-02,short,1,0.0,16,1,85401600.0,85401600,1.0,26.657137328759333,
spec_fp16,speculative_fp16,none,mt-001,short,3,0.0,16,0,16896000.0,16896000,1.0,38.324207395420345,
spec_fp16,speculative_fp16,none,mt-001,short,3,0.0,16,0,26726400.0,26726400,1.0,40.32890851310917,
spec_fp16,speculative_fp16,none,mt-001,short,3,0.0,16,1,16896000.0,16896000,1.0,37.94704202125674,
