benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,4,1,2027520.0,633600,3.2,29.836581991477747,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,8,1,2027520.0,1013856,1.99981062399394,46.35284791090069,0.5
spec_quant_memonly,quant_only,none,mt-001,short,1,0.0,16,1,2027520.0,2027520,1.0,84.54307047656378,
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,4,2,2027520.0,633600,3.2,29.934085275219605,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,8,2,2027520.0,1013856,1.99981062399394,46.25548219071034,0.5
spec_quant_memonly,quant_only,none,mt-001,short,1,0.0,16,2,2027520.0,2027520,1.0,84.62892302572959,
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,4,0,1843200.0,576000,3.2,29.74407958762795,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,8,0,1843200.0,921696,1.9997916883657951,46.49356184687976,0.5
spec_quant_memonly,quant_only,none,mt-002,short,1,0.0,16,0,1843200.0,1843200,1.0,81.73579926111812,
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,4,1,1843200.0,576000,3.2,29.920011290137943,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,8,1,1843200.0,921696,1.9997916883657951,46.41487367412507,0.5
spec_quant_memonly,quant_only,none,mt-002,short,1,0.0,16,1,1843200.0,1843200,1.0,81.6195171081121,
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,4,2,1843200.0,576000,3.2,29.785503817681903,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,1,0.0,8,2,1843200.0,921696,1.9997916883657951,46.6928032454162,0.5
